id,選手名,年,所属,試合数,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
804,中島宏之,2008,埼玉西武,124,556,486,75,161,32,0,21,256,81,25,5,0,3,55,12,96,15,0.331,0.527,0.410
804,中島宏之,2009,埼玉西武,144,648,560,100,173,31,3,22,276,92,20,12,0,3,75,10,113,17,0.309,0.493,0.398
804,中島宏之,2010,埼玉西武,130,579,503,80,158,33,3,20,257,93,15,5,0,11,52,13,97,20,0.314,0.511,0.385
804,中島宏之,2011,埼玉西武,144,633,566,82,168,27,1,16,245,100,21,2,0,11,44,12,93,11,0.297,0.433,0.354
804,中島宏之,2012,埼玉西武,136,567,499,69,155,29,1,13,225,74,7,6,1,6,52,9,76,10,0.311,0.451,0.382
804,中島宏之,2015,オリックス,117,483,417,43,100,19,0,10,149,46,1,2,0,1,53,12,93,10,0.240,0.357,0.342
804,中島宏之,2016,オリックス,45,147,132,6,31,7,0,2,44,11,1,0,0,0,15,0,23,3,0.235,0.333,0.313
805,原拓也,2007,西武,12,16,15,0,3,0,0,0,3,0,0,0,1,0,0,0,3,0,0.200,0.200,0.200
805,原拓也,2008,埼玉西武,3,7,6,1,3,1,0,0,4,0,0,0,0,0,1,0,2,1,0.500,0.667,0.571
805,原拓也,2009,埼玉西武,50,151,128,7,28,6,0,0,34,9,0,0,9,2,10,2,37,4,0.219,0.266,0.282
805,原拓也,2010,埼玉西武,103,209,169,23,38,7,1,2,53,17,0,0,12,1,22,5,37,2,0.225,0.314,0.330
805,原拓也,2011,埼玉西武,104,348,270,40,65,11,1,0,78,12,0,0,51,2,22,3,43,5,0.241,0.289,0.303
805,原拓也,2012,埼玉西武,86,138,113,12,19,4,0,0,23,3,1,0,7,1,14,3,22,1,0.168,0.204,0.275
805,原拓也,2013,オリックス,67,174,154,11,39,4,1,0,45,8,0,1,5,0,15,0,29,6,0.253,0.292,0.320
805,原拓也,2014,オリックス,120,185,161,12,40,8,1,2,56,15,0,0,9,1,14,0,27,4,0.248,0.348,0.307
805,原拓也,2015,オリックス,92,148,135,14,23,2,0,2,31,8,1,0,2,0,10,1,34,1,0.170,0.230,0.233
805,原拓也,2016,オリックス,36,43,37,1,7,1,0,0,8,4,0,0,1,0,5,0,7,2,0.189,0.216,0.286
806,安達了一,2012,オリックス,50,103,88,8,14,5,0,0,19,4,2,2,6,2,7,0,23,0,0.159,0.216,0.216
806,安達了一,2013,オリックス,131,470,395,52,93,13,2,5,125,30,16,5,38,1,27,9,80,4,0.235,0.316,0.299
806,安達了一,2014,オリックス,143,601,486,73,126,13,5,8,173,50,29,10,45,4,58,8,79,8,0.259,0.356,0.345
806,安達了一,2015,オリックス,139,593,506,57,121,16,3,11,176,55,16,15,29,4,48,6,68,11,0.239,0.348,0.310
806,安達了一,2016,オリックス,61,244,204,23,50,6,0,0,56,16,5,2,16,2,20,2,22,4,0.245,0.275,0.316
807,モレル,2016,オリックス,60,215,187,20,42,6,0,6,66,28,1,0,0,4,20,4,57,6,0.225,0.353,0.307
809,大城滉二,2016,オリックス,30,67,59,7,14,1,1,0,17,3,0,2,4,1,3,0,17,2,0.237,0.288,0.270
810,岩﨑恭平,2009,中日,2,4,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0.000,0.000,0.500
810,岩﨑恭平,2010,中日,4,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0.000,0.000,0.200
810,岩﨑恭平,2013,中日,54,57,49,15,14,0,0,1,17,2,8,6,3,0,5,0,10,2,0.286,0.347,0.352
810,岩﨑恭平,2014,中日,18,30,28,6,3,0,0,0,3,0,0,1,0,0,2,0,6,0,0.107,0.107,0.167
810,岩﨑恭平,2014,オリックス,15,9,8,3,1,0,0,0,1,0,1,1,0,0,0,1,4,0,0.125,0.125,0.222
810,岩﨑恭平,2015,オリックス,35,113,96,13,27,2,0,4,41,8,2,2,8,0,8,1,23,0,0.281,0.427,0.343
810,岩﨑恭平,2016,オリックス,6,12,11,0,3,0,0,0,3,0,0,1,0,0,1,0,3,0,0.273,0.273,0.333
811,小谷野栄一,2003,日本ハム,4,9,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.125,0.125,0.222
811,小谷野栄一,2004,北海道日本ハム,18,37,33,5,3,1,0,0,4,2,0,0,1,0,2,1,9,0,0.091,0.121,0.167
811,小谷野栄一,2005,北海道日本ハム,48,101,95,11,22,4,0,3,35,15,1,0,1,0,5,0,26,4,0.232,0.368,0.270
811,小谷野栄一,2006,北海道日本ハム,17,26,21,0,3,0,0,0,3,1,0,0,3,0,2,0,6,1,0.143,0.143,0.217
811,小谷野栄一,2007,北海道日本ハム,113,398,364,39,92,12,1,5,121,37,5,1,10,4,16,4,57,6,0.253,0.332,0.289
811,小谷野栄一,2008,北海道日本ハム,120,425,379,32,95,21,1,6,136,60,0,0,9,6,29,2,83,6,0.251,0.359,0.303
811,小谷野栄一,2009,北海道日本ハム,138,581,530,65,157,33,4,11,231,82,7,1,16,2,27,6,95,21,0.296,0.436,0.336
811,小谷野栄一,2010,北海道日本ハム,144,614,569,73,177,41,0,16,266,109,8,3,6,7,29,3,87,17,0.311,0.467,0.344
811,小谷野栄一,2011,北海道日本ハム,129,525,473,43,112,21,1,5,150,47,1,1,6,7,35,4,90,17,0.237,0.317,0.291
811,小谷野栄一,2012,北海道日本ハム,134,550,478,31,109,20,1,3,140,39,6,2,40,1,27,4,72,8,0.228,0.293,0.275
811,小谷野栄一,2013,北海道日本ハム,139,559,512,37,141,23,1,3,175,46,2,5,8,10,26,3,77,9,0.275,0.342,0.309
811,小谷野栄一,2014,北海道日本ハム,84,274,243,22,72,14,0,4,98,29,0,1,5,1,22,3,40,4,0.296,0.403,0.361
811,小谷野栄一,2015,オリックス,56,206,183,19,54,9,0,4,75,22,0,1,5,2,13,3,22,7,0.295,0.410,0.348
811,小谷野栄一,2016,オリックス,50,189,177,14,44,6,0,4,62,13,1,0,8,0,3,1,30,3,0.249,0.350,0.265
812,縞田拓弥,2012,オリックス,28,51,44,2,8,2,0,0,10,2,0,0,5,0,2,0,11,0,0.182,0.227,0.217
812,縞田拓弥,2013,オリックス,51,40,35,6,5,1,1,0,8,3,0,0,2,0,3,0,14,0,0.143,0.229,0.211
812,縞田拓弥,2014,オリックス,36,29,24,4,3,1,0,1,7,1,2,0,2,0,3,0,11,1,0.125,0.292,0.222
812,縞田拓弥,2015,オリックス,80,152,133,17,30,10,1,2,48,16,3,0,6,1,12,0,30,1,0.226,0.361,0.288
812,縞田拓弥,2016,オリックス,25,40,36,3,7,1,0,1,11,3,0,0,2,0,2,0,7,1,0.194,0.306,0.237
813,小島脩平,2012,オリックス,29,91,87,8,19,0,0,0,19,2,1,1,1,0,3,0,19,2,0.218,0.218,0.244
813,小島脩平,2013,オリックス,17,22,22,1,1,1,0,0,2,0,1,0,0,0,0,0,8,0,0.045,0.091,0.045
813,小島脩平,2014,オリックス,10,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0.000,0.000,0.000
813,小島脩平,2015,オリックス,41,52,47,8,8,2,0,0,10,6,3,3,1,0,4,0,12,1,0.170,0.213,0.235
813,小島脩平,2016,オリックス,39,122,113,8,28,4,0,0,32,4,5,6,2,0,4,3,14,3,0.248,0.283,0.292
814,西野真弘,2015,オリックス,57,213,191,31,58,6,2,3,77,22,9,2,2,0,18,2,25,0,0.304,0.403,0.370
814,西野真弘,2016,オリックス,80,352,307,36,82,10,4,1,103,22,8,4,7,1,36,1,31,2,0.267,0.336,0.345
815,鈴木昂平,2016,オリックス,9,11,11,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0.182,0.182,0.182
816,ブランコ,2009,中日,144,615,549,87,151,25,0,39,293,110,1,1,0,4,48,14,157,17,0.275,0.534,0.346
816,ブランコ,2010,中日,134,561,493,71,130,21,0,32,247,86,0,0,0,2,57,9,158,13,0.264,0.501,0.349
816,ブランコ,2011,中日,78,318,278,39,69,13,1,16,132,48,0,0,0,5,30,5,68,6,0.248,0.475,0.327
816,ブランコ,2012,中日,96,359,311,44,77,10,0,24,159,65,2,1,0,3,40,5,84,5,0.248,0.511,0.340
816,ブランコ,2013,横浜DeNA,134,558,483,74,161,22,0,41,306,136,1,1,0,4,62,9,118,10,0.333,0.634,0.416
816,ブランコ,2014,横浜DeNA,85,333,311,32,88,14,0,17,153,60,0,0,0,0,18,4,91,5,0.283,0.492,0.330
816,ブランコ,2015,オリックス,52,189,165,13,32,1,0,9,60,24,0,0,0,2,21,1,53,2,0.194,0.364,0.286
816,ブランコ,2016,オリックス,27,94,78,6,17,2,0,3,28,13,0,0,0,1,14,1,26,2,0.218,0.359,0.340
817,クラーク,2013,中日,132,467,407,56,97,14,0,25,186,70,0,0,0,4,49,7,130,7,0.238,0.457,0.328
817,クラーク,2016,オリックス,11,34,29,3,5,1,0,2,12,4,0,0,0,0,5,0,11,0,0.172,0.414,0.294
818,堤裕貴,2013,オリックス,2,8,7,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0.143,0.143,0.250
818,堤裕貴,2014,オリックス,5,16,14,0,2,0,0,0,2,1,0,0,2,0,0,0,2,0,0.143,0.143,0.143
818,堤裕貴,2015,オリックス,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
818,堤裕貴,2016,オリックス,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000
819,奥浪鏡,2016,オリックス,14,41,33,3,9,2,0,0,11,1,1,0,0,0,7,1,10,0,0.273,0.333,0.415
820,糸井嘉男,2007,北海道日本ハム,7,11,11,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.091,0.091,0.091
820,糸井嘉男,2008,北海道日本ハム,63,205,188,19,45,14,1,5,76,21,13,3,5,0,10,2,53,6,0.239,0.404,0.285
820,糸井嘉男,2009,北海道日本ハム,131,496,425,74,130,40,3,15,221,58,24,6,18,1,46,6,93,6,0.306,0.520,0.381
820,糸井嘉男,2010,北海道日本ハム,138,583,488,86,151,33,3,15,235,64,26,8,13,1,71,10,94,7,0.309,0.482,0.407
820,糸井嘉男,2011,北海道日本ハム,137,578,489,72,156,30,0,11,219,54,31,6,9,2,59,19,91,5,0.319,0.448,0.411
820,糸井嘉男,2012,北海道日本ハム,134,597,510,72,155,21,3,9,209,48,22,9,0,1,75,11,86,9,0.304,0.410,0.404
820,糸井嘉男,2013,オリックス,141,601,524,75,157,33,2,17,245,61,33,9,0,3,66,8,93,6,0.300,0.468,0.384
820,糸井嘉男,2014,オリックス,140,590,502,73,166,36,2,19,263,81,31,9,0,4,70,14,73,7,0.331,0.524,0.424
820,糸井嘉男,2015,オリックス,132,565,484,61,127,22,0,17,200,68,11,4,0,1,72,8,78,10,0.262,0.413,0.366
820,糸井嘉男,2016,オリックス,80,344,301,40,89,14,0,10,133,47,26,4,0,1,39,3,45,9,0.296,0.442,0.381
821,駿太,2011,オリックス,30,47,40,4,4,1,0,0,5,1,0,1,6,0,1,0,13,0,0.100,0.125,0.122
821,駿太,2012,オリックス,32,31,29,6,4,0,0,0,4,0,0,0,2,0,0,0,9,2,0.138,0.138,0.138
821,駿太,2013,オリックス,117,221,201,24,40,8,0,3,57,12,4,1,6,1,13,0,38,0,0.199,0.284,0.247
821,駿太,2014,オリックス,127,277,246,30,69,11,3,5,101,30,5,3,12,0,17,2,55,3,0.280,0.411,0.332
821,駿太,2015,オリックス,135,382,334,31,78,8,2,2,96,31,8,9,15,3,24,6,69,4,0.234,0.287,0.294
821,駿太,2016,オリックス,66,158,143,10,31,3,0,0,34,4,1,3,4,0,9,2,25,1,0.217,0.238,0.273
822,宮﨑祐樹,2012,オリックス,11,37,35,3,8,2,0,2,16,6,1,1,0,0,2,0,13,0,0.229,0.457,0.270
822,宮﨑祐樹,2013,オリックス,53,146,121,11,27,3,0,1,33,6,0,2,4,1,19,1,39,2,0.223,0.273,0.331
822,宮﨑祐樹,2014,オリックス,4,8,5,0,1,0,0,0,1,0,0,1,0,0,3,0,2,0,0.200,0.200,0.500
822,宮﨑祐樹,2015,オリックス,43,148,131,13,33,4,1,0,39,14,3,4,3,0,13,1,25,3,0.252,0.298,0.324
822,宮﨑祐樹,2016,オリックス,23,49,42,3,10,1,0,0,11,0,0,1,3,0,3,1,8,0,0.238,0.262,0.304
823,ボグセビック,2016,オリックス,43,140,121,14,26,10,0,1,39,14,2,1,0,0,12,7,31,2,0.215,0.322,0.321
824,吉田正尚,2016,オリックス,21,84,80,10,21,6,0,0,27,4,0,0,0,0,4,0,13,4,0.263,0.338,0.298
825,川端崇義,2012,オリックス,125,484,429,31,114,16,0,2,136,27,6,3,24,0,22,9,59,8,0.266,0.317,0.315
825,川端崇義,2013,オリックス,74,257,217,28,53,12,0,1,68,16,7,1,16,1,18,5,34,2,0.244,0.313,0.315
825,川端崇義,2014,オリックス,65,184,156,23,45,7,0,2,58,16,6,2,7,2,12,7,25,5,0.288,0.372,0.362
825,川端崇義,2015,オリックス,56,141,134,9,32,4,2,0,40,7,1,0,0,1,5,1,17,3,0.239,0.299,0.270
825,川端崇義,2016,オリックス,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333
826,小田裕也,2015,オリックス,31,97,89,14,29,4,1,2,41,6,6,1,3,0,4,1,23,1,0.326,0.461,0.362
826,小田裕也,2016,オリックス,35,29,25,3,1,0,0,0,1,1,1,0,1,0,3,0,9,0,0.040,0.040,0.143
828,Ｔ－岡田,2006,オリックス,3,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0.167,0.167,0.167
828,Ｔ－岡田,2009,オリックス,43,157,139,18,22,2,0,7,45,13,0,1,1,0,13,4,59,4,0.158,0.324,0.250
828,Ｔ－岡田,2010,オリックス,129,520,461,70,131,31,2,33,265,96,0,0,0,4,49,6,136,11,0.284,0.575,0.358
828,Ｔ－岡田,2011,オリックス,134,550,492,61,128,26,0,16,202,85,4,0,0,4,39,15,116,10,0.260,0.411,0.331
828,Ｔ－岡田,2012,オリックス,103,404,378,46,106,22,0,10,158,56,4,3,0,0,22,4,81,5,0.280,0.418,0.327
828,Ｔ－岡田,2013,オリックス,58,207,189,17,42,10,1,4,66,18,2,1,0,2,15,1,42,6,0.222,0.349,0.280
828,Ｔ－岡田,2014,オリックス,130,533,472,67,127,28,0,24,227,75,4,4,5,2,37,17,107,10,0.269,0.481,0.343
828,Ｔ－岡田,2015,オリックス,105,416,389,44,109,19,2,11,165,51,2,0,0,4,17,6,80,9,0.280,0.424,0.317
828,Ｔ－岡田,2016,オリックス,61,248,232,33,66,17,0,14,125,35,3,1,0,0,13,3,52,8,0.284,0.539,0.331
829,武田健吾,2013,オリックス,2,8,8,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0.250,0.375,0.250
829,武田健吾,2014,オリックス,5,10,8,1,1,1,0,0,2,1,0,0,1,0,1,0,3,0,0.125,0.250,0.222
829,武田健吾,2015,オリックス,9,16,14,0,1,0,0,0,1,0,0,0,1,0,1,0,4,0,0.071,0.071,0.133
829,武田健吾,2016,オリックス,6,15,15,1,2,2,0,0,4,1,0,0,0,0,0,0,1,0,0.133,0.267,0.133
830,中村一生,2008,中日,9,11,9,0,3,2,0,0,5,2,0,0,0,0,2,0,1,0,0.333,0.556,0.455
830,中村一生,2009,中日,10,18,16,4,5,0,0,1,8,2,0,0,0,1,1,0,5,0,0.313,0.500,0.333
830,中村一生,2010,中日,7,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.000,0.000,0.000
830,中村一生,2012,オリックス,62,60,54,8,11,4,0,1,18,6,0,1,2,1,2,1,24,0,0.204,0.333,0.241
830,中村一生,2013,オリックス,34,37,34,3,9,3,0,0,12,1,2,1,0,0,3,0,14,1,0.265,0.353,0.324
830,中村一生,2014,オリックス,62,64,57,13,14,5,0,0,19,4,5,2,2,1,4,0,11,0,0.246,0.333,0.290
830,中村一生,2015,オリックス,67,38,35,6,7,3,0,0,10,5,2,6,3,0,0,0,8,0,0.200,0.286,0.200
830,中村一生,2016,オリックス,6,3,3,1,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0.333,0.667,0.333
831,杉本裕太郎,2016,オリックス,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000
832,戸田亮,2013,オリックス,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
835,松井裕樹,2014,東北楽天,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
835,松井裕樹,2015,東北楽天,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
835,松井裕樹,2016,東北楽天,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
836,塩見貴洋,2011,東北楽天,24,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0.000,0.000,0.250
836,塩見貴洋,2012,東北楽天,19,6,6,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0.333,0.500,0.333
836,塩見貴洋,2014,東北楽天,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
836,塩見貴洋,2015,東北楽天,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
836,塩見貴洋,2016,東北楽天,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
837,レイ,2013,東北楽天,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
837,レイ,2015,東北楽天,22,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.000,0.000,0.000
837,レイ,2016,東北楽天,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
838,濱矢廣大,2014,東北楽天,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
838,濱矢廣大,2015,東北楽天,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
838,濱矢廣大,2016,東北楽天,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
839,則本昂大,2013,東北楽天,27,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0.000,0.000,0.125
839,則本昂大,2014,東北楽天,30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.000,0.000,0.000
839,則本昂大,2015,東北楽天,28,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.000,0.000,0.000
839,則本昂大,2016,東北楽天,16,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.000,0.000,0.250
840,小野郁,2015,東北楽天,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
840,小野郁,2016,東北楽天,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
841,森雄大,2014,東北楽天,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
841,森雄大,2015,東北楽天,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
842,ブリガム,2016,東北楽天,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
843,安樂智大,2015,東北楽天,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
843,安樂智大,2016,東北楽天,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
844,釜田佳直,2012,東北楽天,20,7,7,0,1,1,0,0,2,0,0,0,0,0,0,0,4,1,0.143,0.286,0.143
844,釜田佳直,2013,東北楽天,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
844,釜田佳直,2015,東北楽天,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
844,釜田佳直,2016,東北楽天,15,5,5,1,1,1,0,0,2,1,0,0,0,0,0,0,2,0,0.200,0.400,0.200
845,戸村健次,2010,東北楽天,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
845,戸村健次,2011,東北楽天,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
845,戸村健次,2012,東北楽天,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
845,戸村健次,2013,東北楽天,12,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.000,0.000,0.000
845,戸村健次,2014,東北楽天,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
845,戸村健次,2015,東北楽天,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
845,戸村健次,2016,東北楽天,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
846,金刃憲人,2007,読売,22,42,33,1,4,0,0,0,4,1,0,0,7,0,2,0,10,0,0.121,0.121,0.171
846,金刃憲人,2008,読売,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000
846,金刃憲人,2009,読売,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
846,金刃憲人,2010,読売,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
846,金刃憲人,2011,読売,25,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.000,0.000,0.000
846,金刃憲人,2013,東北楽天,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
846,金刃憲人,2014,東北楽天,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
846,金刃憲人,2015,東北楽天,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
846,金刃憲人,2016,東北楽天,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
847,石橋良太,2016,東北楽天,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
848,長谷部康平,2008,東北楽天,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
848,長谷部康平,2009,東北楽天,25,6,6,1,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0.333,0.333,0.333
848,長谷部康平,2010,東北楽天,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
848,長谷部康平,2011,東北楽天,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
848,長谷部康平,2013,東北楽天,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
848,長谷部康平,2014,東北楽天,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
848,長谷部康平,2015,東北楽天,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
849,美馬学,2011,東北楽天,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
849,美馬学,2012,東北楽天,23,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0.000,0.000,0.000
849,美馬学,2013,東北楽天,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.000,0.000,0.000
849,美馬学,2014,東北楽天,14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
849,美馬学,2015,東北楽天,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000
849,美馬学,2016,東北楽天,14,3,3,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0.667,0.667,0.667
850,武藤好貴,2012,東北楽天,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
850,武藤好貴,2014,東北楽天,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
850,武藤好貴,2015,東北楽天,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
851,西宮悠介,2014,東北楽天,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
851,西宮悠介,2015,東北楽天,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
851,西宮悠介,2016,東北楽天,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2006,東北楽天,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2007,東北楽天,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
852,青山浩二,2008,東北楽天,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2009,東北楽天,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2010,東北楽天,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2011,東北楽天,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2012,東北楽天,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2013,東北楽天,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2014,東北楽天,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2015,東北楽天,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
852,青山浩二,2016,東北楽天,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
853,ミコライオ,2012,広島東洋,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
853,ミコライオ,2013,広島東洋,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
853,ミコライオ,2014,広島東洋,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
853,ミコライオ,2016,東北楽天,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
854,川井貴志,1999,千葉ロッテ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
854,川井貴志,2000,千葉ロッテ,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
854,川井貴志,2001,千葉ロッテ,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
854,川井貴志,2002,千葉ロッテ,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
854,川井貴志,2003,千葉ロッテ,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
854,川井貴志,2004,千葉ロッテ,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
